CONVERSATION_ID,CONVERSATION_STEP,TEXT,LANGUAGE,LABEL,CONTEXT,FEATURES
1442,3,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1322,4,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1478,1,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2492,1,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
2337,4,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
1231,3,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1223,3,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
2483,2,Could you please repeat that? I didn't hear you clearly.,English,neutral,Clarification request,"polite, inquiry"
1663,3,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
2336,4,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1108,4,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1664,1,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
2000,6,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1338,5,"Agar aapne turant pay nahi kiya, toh humein arrest warrant issue karna padega.",Hinglish,scam,Threat of arrest,"fear_mongering, urgency"
2256,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1086,4,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1323,1,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1292,3,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
2102,3,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1090,3,"Paati, idhu naan dhaan. Naan oru prachanai-la maatikiten, bail-ku panam thevai padudhu.",Tanglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
2091,5,Verification ke liye kya aap apna date of birth confirm kar sakte hain?,Hinglish,neutral,Standard verification,verification_request
1238,5,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1937,5,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
2137,3,"Aama, andha time enaku sariya irukum. Nandri.",Tanglish,neutral,Confirmation response,agreement
2092,2,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
1402,1,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2422,2,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
1723,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1854,4,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1236,4,Aapko apni winnings release karne ke liye bas ek choti si processing fee deni hogi.,Hinglish,scam,Advance fee fraud,request_money
1547,2,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1441,4,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
2006,2,Your package has arrived at the front desk. Please collect it.,English,neutral,Delivery notification,informative
1942,4,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
2406,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1646,6,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1759,5,"Please en appa amma kitta sollidhinga, avanga romba kovapaduvaanga.",Tanglish,suspicious,Secrecy request,"secrecy, urgency"
1599,6,Kya aap jaldi se apna credit card expiry date confirm kar sakte hain?,Hinglish,suspicious,Financial info request,"urgency, financial_request"
1932,5,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1881,1,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1725,4,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1806,3,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1529,5,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
1235,4,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
2088,4,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1870,6,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
1156,2,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
1328,1,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
1561,6,Security karanangalukaga ennala phone-la melum vivarangala solla mudiyadhu.,Tanglish,suspicious,Evasive behavior,"evasive, defensive"
1247,6,You just need to pay a small processing fee to release your winnings.,English,scam,Advance fee fraud,request_money
2101,6,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
1454,6,"Congratulations! You have won a grand prize of $50,000 in our lucky draw.",English,scam,Too good to be true,"excitement, greed"
1610,4,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
2205,1,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1736,2,Please verify your social security number to stop the legal procedure.,English,suspicious,Data harvesting,verification_request
1931,3,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
2413,3,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2371,5,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
1363,1,Naan Tax Bureau-la irundhu Officer John pesren. Unga mela oru vazhakku pending-la iruku.,Tanglish,scam,Authority intimidation,"threatening, urgency"
2230,5,"Vanakkam, nalaiku unga dentist appointment-a confirm panna koopidren.",Tanglish,neutral,Routine confirmation,"polite, specific_detail"
2013,5,Aapka package front desk par aa gaya hai. Kripya usse collect kar lijiye.,Hinglish,neutral,Delivery notification,informative
1369,2,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1278,3,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
2320,2,Unga package front desk-ku vandhuruchu. Dayavu seidhu adha eduthukonga.,Tanglish,neutral,Delivery notification,informative
2449,6,Konjam thirumba solringala? Neenga sonnadhu sariya kekala.,Tanglish,neutral,Clarification request,"polite, inquiry"
1833,1,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
1387,6,"Neenga udane panam kattalana, naanga arrest warrant issue panna vendi varum.",Tanglish,scam,Threat of arrest,"fear_mongering, urgency"
2108,6,"Hello, I am calling to confirm your dentist appointment for tomorrow.",English,neutral,Routine confirmation,"polite, specific_detail"
1046,4,"If you do not pay immediately, we will have to issue an arrest warrant.",English,scam,Threat of arrest,"fear_mongering, urgency"
2144,4,Can you confirm your date of birth for verification?,English,neutral,Standard verification,verification_request
1118,4,This is Officer John from the Tax Bureau. You have a pending lawsuit against you.,English,scam,Authority intimidation,"threatening, urgency"
1032,5,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1615,4,Indha legal procedure-a nirutha dayavu seidhu unga social security number-a verify pannunga.,Tanglish,suspicious,Data harvesting,verification_request
1929,6,Security reasons ki wajah se main phone par aur details share nahi kar sakta.,Hinglish,suspicious,Evasive behavior,"evasive, defensive"
1744,2,Naan yaaru-nu ungaluku yen theriyanum? Solradha mattum seinga.,Tanglish,suspicious,Defensive response,"aggression, avoidance"
1635,2,Kya aap jaldi se apna credit card expiry date confirm kar sakte hain?,Hinglish,suspicious,Financial info request,"urgency, financial_request"
1037,2,We detected a dangerous virus on your computer that is stealing your data.,English,scam,False technical alert,"technical_jargon, panic"
1196,3,"Grandma, it's me. I'm in trouble and I need money for bail.",English,scam,Family emergency impersonation,"emotional_manipulation, distress"
1050,1,"Dadi, main hoon. Main musibat mein hoon aur mujhe bail ke liye paise chahiye.",Hinglish,scam,Family emergency impersonation,"emotional_manipulation, distress"
1829,1,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
2190,3,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1449,1,Humne aapke computer mein ek dangerous virus detect kiya hai jo aapka data chura raha hai.,Hinglish,scam,False technical alert,"technical_jargon, panic"
1645,3,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
1276,4,"Vazhthukkal! Enga lucky draw-la neenga $50,000 grand prize win pannirukinga.",Tanglish,scam,Too good to be true,"excitement, greed"
1600,6,Unga credit card expiry date-a konjam seekiram confirm panringala?,Tanglish,suspicious,Financial info request,"urgency, financial_request"
2146,1,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
1826,2,Can you quickly confirm your credit card expiry date?,English,suspicious,Financial info request,"urgency, financial_request"
1583,2,"Please don't tell my parents, they will be very angry.",English,suspicious,Secrecy request,"secrecy, urgency"
2277,4,"Namaste, main kal ke liye aapka dentist appointment confirm karne ke liye call kar raha hoon.",Hinglish,neutral,Routine confirmation,"polite, specific_detail"
1742,4,Why do you need to know who I am? Just follow the instructions.,English,suspicious,Defensive response,"aggression, avoidance"
2044,2,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
1227,5,Main Tax Bureau se Officer John bol raha hoon. Aapke khilaaf ek pending lawsuit hai.,Hinglish,scam,Authority intimidation,"threatening, urgency"
1928,6,I cannot share more details over the phone for security reasons.,English,suspicious,Evasive behavior,"evasive, defensive"
1551,6,Aapko yeh janne ki kya zaroorat hai ki main kaun hoon? Bas instructions follow karein.,Hinglish,suspicious,Defensive response,"aggression, avoidance"
2026,2,Verification-kaga unga date of birth-a confirm panna mudiyuma?,Tanglish,neutral,Standard verification,verification_request
